t,x,y,z
189.6,0.084535386,0.031177976,-0.023295861
189.7,0.084381328,0.030443754,-0.021178841
189.8,0.084218467,0.029703863,-0.019019203
189.9,0.084046752,0.028958583,-0.016817717
190,0.083866139,0.028208201,-0.014575166
190.1,0.083676588,0.027453007,-0.012292351
190.2,0.08347807,0.0266933,-0.00997009
190.3,0.083270559,0.025929383,-0.007609217
190.4,0.083054036,0.025161562,-0.005210579
190.5,0.08282849,0.024390152,-0.002775041
190.6,0.082593915,0.023615472,-0.000303482
190.7,0.082350311,0.022837846,0.002203205
190.8,0.082097687,0.022057602,0.004744112
190.9,0.081836056,0.021275074,0.007318317
191,0.081565438,0.020490601,0.009924886
191.1,0.081285861,0.019704526,0.012562869
191.2,0.080997358,0.018917196,0.015231307
191.3,0.080699969,0.018128964,0.017929225
191.4,0.08039374,0.017340186,0.020655639
191.5,0.080078723,0.016551223,0.023409551
191.6,0.079754979,0.015762437,0.026189954
191.7,0.079422572,0.014974199,0.028995827
191.8,0.079081574,0.01418688,0.031826142
191.9,0.078732064,0.013400855,0.03467986
192,0.078374126,0.012616503,0.037555931
192.1,0.078007851,0.011834207,0.040453297
192.2,0.077633336,0.011054352,0.043370891
192.3,0.077250684,0.010277326,0.046307637
192.4,0.076860004,0.009503521,0.049262453
192.5,0.076461412,0.008733331,0.052234249
192.6,0.076055029,0.007967152,0.055221925
192.7,0.075640983,0.007205383,0.058224379
192.8,0.075219407,0.006448426,0.061240498
192.9,0.074790441,0.005696683,0.064269169
193,0.074354229,0.004950561,0.067309268
193.1,0.073910922,0.004210466,0.07035967
193.2,0.073460678,0.003476807,0.073419245
193.3,0.073003658,0.002749995,0.076486857
193.4,0.072540029,0.00203044,0.07956137
193.5,0.072069966,0.001318556,0.082641641
193.6,0.071593647,0.000614757,0.085726529
193.7,0.071111256,-8.05E-05,0.088814886
193.8,0.070622982,-0.000766928,0.091905568
193.9,0.07012902,-0.001443983,0.094997424
194,0.069629569,-0.002111292,0.098089308
194.1,0.069124833,-0.002768437,0.101180069
194.2,0.068615024,-0.003415003,0.104268558
194.3,0.068100353,-0.004050573,0.107353629
194.4,0.067581042,-0.004674731,0.110434134
194.5,0.067057313,-0.005287061,0.113508928
194.6,0.066529394,-0.005887148,0.116576868
194.7,0.065997519,-0.006474579,0.119636815
194.8,0.065461925,-0.007048939,0.122687629
194.9,0.064922852,-0.007609816,0.125728179
195,0.064380546,-0.008156801,0.128757333
195.1,0.063835257,-0.008689482,0.131773968
195.2,0.063287238,-0.009207453,0.134776961
195.3,0.062736747,-0.009710307,0.137765199
195.4,0.062184043,-0.01019764,0.140737573
195.5,0.061629392,-0.010669049,0.143692978
195.6,0.061073062,-0.011124136,0.146630319
195.7,0.060515324,-0.011562503,0.149548508
195.8,0.059956453,-0.011983754,0.152446462
195.9,0.059396726,-0.012387498,0.155323108
196,0.058836424,-0.012773346,0.158177382
196.1,0.05827583,-0.013140912,0.161008227
196.2,0.057715232,-0.013489813,0.163814598
196.3,0.057154917,-0.013819668,0.166595456
196.4,0.056595178,-0.014130104,0.169349777
196.5,0.056036308,-0.014420746,0.172076543
196.6,0.055478603,-0.014691228,0.174774751
196.7,0.054922361,-0.014941184,0.177443406
196.8,0.054367882,-0.015170255,0.180081528
196.9,0.053815469,-0.015378085,0.182688147
197,0.053265426,-0.015564323,0.185262306
197.1,0.052718056,-0.015728621,0.187803063
197.2,0.052173668,-0.015870639,0.190309488
197.3,0.051632569,-0.015990038,0.192780664
197.4,0.051095068,-0.016086488,0.195215689
197.5,0.050561476,-0.016159662,0.197613677
197.6,0.050032103,-0.016209238,0.199973754
197.7,0.049507262,-0.0162349,0.202295065
197.8,0.048987265,-0.01623634,0.204576766
197.9,0.048472425,-0.016213251,0.206818035
198,0.047963055,-0.016165337,0.20901806
198.1,0.047459469,-0.016092304,0.21117605
198.2,0.04696198,-0.015993867,0.21329123
198.3,0.046470902,-0.015869746,0.215362842
198.4,0.045986549,-0.015719667,0.217390145
198.5,0.045509232,-0.015543365,0.219372417
198.6,0.045039264,-0.015340578,0.221308954
198.7,0.044576958,-0.015111054,0.223199071
198.8,0.044122623,-0.014854547,0.2250421
198.9,0.04367657,-0.014570818,0.226837393
199,0.043239109,-0.014259634,0.228584323
199.1,0.042810545,-0.013920772,0.230282281
199.2,0.042391187,-0.013554013,0.231930677
199.3,0.041981339,-0.013159149,0.233528944
199.4,0.041581304,-0.012735978,0.235076532
199.5,0.041191384,-0.012284305,0.236572914
199.6,0.040811877,-0.011803944,0.238017582
199.7,0.040443083,-0.011294717,0.23941005
199.8,0.040085296,-0.010756453,0.240749854
199.9,0.039738808,-0.010188991,0.242036549
200,0.039403912,-0.009592176,0.243269715
200.1,0.039080894,-0.008965862,0.244448949
200.2,0.03877004,-0.008309913,0.245573874
200.3,0.038471632,-0.0076242,0.246644134
200.4,0.038185951,-0.006908603,0.247659394
200.5,0.037913271,-0.006163011,0.248619342
200.6,0.037653867,-0.00538732,0.249523689
200.7,0.037408007,-0.004581437,0.250372168
200.8,0.037175958,-0.003745277,0.251164535
200.9,0.036957983,-0.002878764,0.251900567
201,0.03675434,-0.001981831,0.252580067
201.1,0.036565285,-0.001054421,0.253202858
201.2,0.036391067,-9.65E-05,0.253768788
201.3,0.036231935,0.000892021,0.254277728
201.4,0.03608813,0.001911121,0.25472957
201.5,0.035959891,0.002960839,0.255124231
201.6,0.035847451,0.004041187,0.255461651
201.7,0.035751039,0.005152166,0.255741793
201.8,0.03567088,0.00629377,0.255964642
201.9,0.035607194,0.007465983,0.256130209
202,0.035560195,0.008668777,0.256238525
202.1,0.035530092,0.009902118,0.256289646
202.2,0.035517091,0.01116596,0.256283651
202.3,0.03552139,0.012460249,0.256220642
202.4,0.035543184,0.013784921,0.256100744
202.5,0.03558266,0.015139901,0.255924105
202.6,0.035640003,0.016525107,0.255690895
202.7,0.035715388,0.017940444,0.255401308
202.8,0.035808988,0.019385811,0.255055561
202.9,0.035920968,0.020861096,0.254653893
203,0.036051488,0.022366175,0.254196565
203.1,0.036200703,0.023900917,0.253683862
203.2,0.036368759,0.025465182,0.253116089
203.3,0.036555798,0.027058818,0.252493575
203.4,0.036761957,0.028681664,0.251816672
203.5,0.036987362,0.030333552,0.25108575
203.6,0.037232139,0.0320143,0.250301205
203.7,0.037496401,0.033723719,0.249463452
203.8,0.03778026,0.035461612,0.248572928
203.9,0.038083817,0.037227769,0.247630091
204,0.03840717,0.039021974,0.24663542
204.1,0.038750408,0.040843998,0.245589416
204.2,0.039113614,0.042693606,0.244492597
204.3,0.039496864,0.044570552,0.243345506
204.4,0.039900226,0.04647458,0.242148703
204.5,0.040323763,0.048405426,0.240902768
204.6,0.040767531,0.050362817,0.239608301
204.7,0.041231576,0.052346469,0.238265922
204.8,0.04171594,0.054356092,0.236876269
204.9,0.042220656,0.056391384,0.235439999
205,0.042745752,0.058452036,0.233957788
205.1,0.043291247,0.060537729,0.23243033
205.2,0.043857152,0.062648135,0.230858336
205.3,0.044443473,0.064782919,0.229242535
205.4,0.045050207,0.066941736,0.227583675
205.5,0.045677345,0.069124232,0.225882517
205.6,0.046324869,0.071330046,0.224139842
205.7,0.046992755,0.073558807,0.222356447
205.8,0.047680971,0.075810136,0.220533142
205.9,0.048389478,0.078083648,0.218670757
206,0.049118229,0.080378946,0.216770133
206.1,0.049867169,0.082695629,0.214832128
206.2,0.050636239,0.085033285,0.212857613
206.3,0.051425368,0.087391496,0.210847476
206.4,0.05223448,0.089769835,0.208802616
206.5,0.053063492,0.092167868,0.206723945
206.6,0.053912312,0.094585155,0.20461239
206.7,0.054780842,0.097021246,0.202468889
206.8,0.055668977,0.099475685,0.200294392
206.9,0.056576602,0.101948009,0.198089861
207,0.057503597,0.104437749,0.19585627
207.1,0.058449834,0.106944426,0.193594603
207.2,0.059415179,0.109467558,0.191305853
207.3,0.060399487,0.112006653,0.188991027
207.4,0.061402611,0.114561216,0.186651136
207.5,0.062424393,0.117130743,0.184287206
207.6,0.063464668,0.119714724,0.181900266
207.7,0.064523265,0.122312644,0.179491357
207.8,0.065600007,0.124923982,0.177061527
207.9,0.066694708,0.127548211,0.174611829
208,0.067807176,0.130184798,0.172143327
208.1,0.06893721,0.132833205,0.169657086
208.2,0.070084606,0.135492889,0.167154182
208.3,0.07124915,0.1381633,0.164635694
208.4,0.072430623,0.140843884,0.162102705
208.5,0.073628797,0.143534085,0.159556304
208.6,0.07484344,0.146233338,0.156997584
208.7,0.076074312,0.148941075,0.15442764
208.8,0.077321168,0.151656725,0.151847572
208.9,0.078583753,0.154379711,0.149258481
209,0.07986181,0.157109453,0.146661471
209.1,0.081155073,0.159845367,0.144057646
209.2,0.082463271,0.162586865,0.141448114
209.3,0.083786126,0.165333355,0.138833982
209.4,0.085123354,0.168084243,0.136216355
209.5,0.086474666,0.170838931,0.133596341
209.6,0.087839766,0.173596818,0.130975046
209.7,0.089218354,0.1763573,0.128353575
209.8,0.090610122,0.179119772,0.125733028
209.9,0.092014758,0.181883624,0.123114508
210,0.093431944,0.184648245,0.120499112
210.1,0.094861356,0.187413022,0.117887934
210.2,0.096302668,0.19017734,0.115282064
210.3,0.097755543,0.192940582,0.112682589
210.4,0.099219645,0.19570213,0.11009059
210.5,0.100694628,0.198461364,0.107507144
210.6,0.102180145,0.201217663,0.104933322
210.7,0.103675842,0.203970406,0.102370188
210.8,0.105181362,0.20671897,0.0998188
210.9,0.106696342,0.209462731,0.09728021
211,0.108220415,0.212201067,0.09475546
211.1,0.109753211,0.214933352,0.092245586
211.2,0.111294354,0.217658963,0.089751615
211.3,0.112843466,0.220377276,0.087274565
211.4,0.114400163,0.223087668,0.084815445
211.5,0.115964058,0.225789516,0.082375254
211.6,0.117534763,0.228482197,0.079954981
211.7,0.119111882,0.23116509,0.077555603
211.8,0.120695018,0.233837576,0.075178088
211.9,0.122283772,0.236499034,0.072823391
212,0.12387774,0.239148848,0.070492455
212.1,0.125476515,0.241786401,0.068186211
212.2,0.127079689,0.24441108,0.065905579
212.3,0.12868685,0.247022273,0.063651462
212.4,0.130297583,0.24961937,0.061424752
212.5,0.131911472,0.252201764,0.059226327
212.6,0.133528098,0.254768849,0.057057049
212.7,0.135147039,0.257320025,0.054917768
212.8,0.136767874,0.259854692,0.052809315
212.9,0.138390177,0.262372255,0.050732509
213,0.140013521,0.26487212,0.048688152
213.1,0.14163748,0.2673537,0.046677029
213.2,0.143261623,0.269816409,0.044699908
213.3,0.144885521,0.272259665,0.042757542
213.4,0.146508741,0.274682892,0.040850665
213.5,0.148130852,0.277085516,0.038979995
213.6,0.149751419,0.279466969,0.037146229
213.7,0.15137001,0.281826686,0.03535005
213.8,0.152986191,0.28416411,0.03359212
213.9,0.154599525,0.286478685,0.031873081
214,0.15620958,0.288769863,0.030193558
214.1,0.157815919,0.291037099,0.028554157
214.2,0.15941811,0.293279855,0.026955461
214.3,0.161015716,0.295497599,0.025398036
214.4,0.162608305,0.297689804,0.023882428
214.5,0.164195444,0.299855949,0.022409161
214.6,0.1657767,0.301995518,0.020978737
214.7,0.167351641,0.304108004,0.019591641
214.8,0.168919837,0.306192905,0.018248334
214.9,0.170480859,0.308249724,0.016949256
215,0.172034279,0.310277974,0.015694826
215.1,0.173579671,0.312277172,0.01448544
215.2,0.175116609,0.314246844,0.013321474
215.3,0.176644672,0.316186522,0.012203281
215.4,0.178163438,0.318095746,0.011131191
215.5,0.179672489,0.319974064,0.010105511
215.6,0.181171408,0.32182103,0.009126529
215.7,0.18265978,0.323636208,0.008194506
215.8,0.184137195,0.325419167,0.007309682
215.9,0.185603244,0.327169488,0.006472275
216,0.187057521,0.328886756,0.005682477
216.1,0.188499622,0.330570567,0.004940461
216.2,0.189929148,0.332220525,0.004246372
216.3,0.191345703,0.333836242,0.003600337
216.4,0.192748893,0.335417339,0.003002454
216.5,0.194138328,0.336963446,0.002452802
216.6,0.195513624,0.338474202,0.001951434
216.7,0.196874397,0.339949254,0.00149838
216.8,0.19822027,0.34138826,0.001093648
216.9,0.199550868,0.342790885,0.00073722
217,0.200865823,0.344156805,0.000429056
217.1,0.202164768,0.345485706,0.000169091
217.2,0.203447343,0.346777282,-4.28E-05
217.3,0.204713192,0.348031236,-0.00020661
217.4,0.205961963,0.349247284,-0.000322593
217.5,0.20719331,0.350425149,-0.000390867
217.6,0.20840689,0.351564565,-0.000411612
217.7,0.209602368,0.352665275,-0.000385034
217.8,0.210779412,0.353727034,-0.00031136
217.9,0.211937696,0.354749606,-0.000190841
218,0.2130769,0.355732765,-2.38E-05
218.1,0.21419671,0.356676296,0.000189614
218.2,0.215296815,0.357579993,0.000448933
218.3,0.216376914,0.358443663,0.000753866
218.4,0.217436707,0.359267121,0.001104048
218.5,0.218475905,0.360050195,0.001499091
218.6,0.219494221,0.36079272,0.001938586
218.7,0.220491378,0.361494546,0.002422103
218.8,0.221467101,0.36215553,0.002949188
218.9,0.222421125,0.362775543,0.003519367
219,0.22335319,0.363354464,0.004132145
219.1,0.224263044,0.363892184,0.004787003
219.2,0.225150438,0.364388605,0.005483404
219.3,0.226015135,0.364843641,0.006220788
219.4,0.226856901,0.365257214,0.006998578
219.5,0.22767551,0.36562926,0.007816172
219.6,0.228470743,0.365959724,0.008672951
219.7,0.229242389,0.366248563,0.009568276
219.8,0.229990244,0.366495744,0.010501489
219.9,0.230714109,0.366701247,0.01147191
220,0.231413795,0.366865061,0.012478844
220.1,0.23208912,0.366987186,0.013521575
220.2,0.232739908,0.367067635,0.01459937
220.3,0.233365992,0.36710643,0.015711476
220.4,0.233967211,0.367103605,0.016857126
220.5,0.234543414,0.367059204,0.018035532
220.6,0.235094455,0.366973284,0.019245891
220.7,0.235620198,0.366845911,0.020487384
220.8,0.236120512,0.366677163,0.021759175
220.9,0.236595278,0.366467128,0.023060411
221,0.23704438,0.366215905,0.024390227
221.1,0.237467715,0.365923606,0.025747739
221.2,0.237865182,0.36559035,0.027132051
221.3,0.238236694,0.36521627,0.028542251
221.4,0.238582168,0.364801508,0.029977416
221.5,0.23890153,0.364346217,0.031436606
221.6,0.239194714,0.363850562,0.032918871
221.7,0.239461663,0.363314717,0.034423246
221.8,0.239702327,0.362738866,0.035948755
221.9,0.239916665,0.362123205,0.037494411
222,0.240104643,0.36146794,0.039059215
222.1,0.240266236,0.360773287,0.040642157
222.2,0.240401426,0.360039472,0.042242217
222.3,0.240510204,0.359266731,0.043858365
222.4,0.24059257,0.358455312,0.045489561
222.5,0.24064853,0.35760547,0.047134758
222.6,0.240678099,0.356717473,0.048792898
222.7,0.240681302,0.355791596,0.050462918
222.8,0.240658169,0.354828127,0.052143744
222.9,0.240608739,0.35382736,0.053834297
223,0.240533061,0.352789601,0.055533492
223.1,0.24043119,0.351715165,0.057240237
223.2,0.240303188,0.350604376,0.058953434
223.3,0.240149129,0.349457568,0.060671982
223.4,0.23996909,0.348275083,0.062394774
223.5,0.23976316,0.347057273,0.064120698
223.6,0.239531433,0.345804498,0.065848642
223.7,0.239274013,0.344517128,0.067577487
223.8,0.23899101,0.343195541,0.069306114
223.9,0.238682543,0.341840123,0.071033401
224,0.238348738,0.34045127,0.072758226
224.1,0.237989729,0.339029384,0.074479465
224.2,0.237605658,0.337574879,0.076195994
224.3,0.237196673,0.336088172,0.077906689
224.4,0.23676293,0.334569692,0.079610426
224.5,0.236304595,0.333019874,0.081306084
224.6,0.235821838,0.33143916,0.082992542
224.7,0.235314837,0.329828002,0.084668682
224.8,0.234783778,0.328186857,0.086333391
224.9,0.234228854,0.32651619,0.087985554
225,0.233650266,0.324816473,0.089624066
225.1,0.233048218,0.323088185,0.091247822
225.2,0.232422927,0.321331811,0.092855723
225.3,0.231774612,0.319547845,0.094446677
225.4,0.2311035,0.317736783,0.096019597
225.5,0.230409825,0.315899132,0.097573402
225.6,0.229693829,0.314035403,0.099107017
225.7,0.228955757,0.312146111,0.100619379
225.8,0.228195863,0.310231781,0.102109427
225.9,0.227414408,0.30829294,0.103576113
226,0.226611655,0.306330122,0.105018397
226.1,0.225787878,0.304343867,0.106435247
226.2,0.224943355,0.302334718,0.107825643
226.3,0.224078368,0.300303224,0.109188575
226.4,0.223193207,0.298249939,0.110523044
226.5,0.222288167,0.296175422,0.111828062
226.6,0.221363549,0.294080235,0.113102654
226.7,0.220419658,0.291964946,0.114345858
226.8,0.219456806,0.289830124,0.115556723
226.9,0.218475309,0.287676346,0.116734313
227,0.217475489,0.285504189,0.117877706
227.1,0.216457671,0.283314235,0.118985994
227.2,0.215422187,0.28110707,0.120058284
227.3,0.214369373,0.278883283,0.121093699
227.4,0.213299569,0.276643463,0.122091376
227.5,0.21221312,0.274388206,0.123050471
227.6,0.211110374,0.272118107,0.123970155
227.7,0.209991686,0.269833766,0.124849615
227.8,0.208857412,0.267535784,0.125688058
227.9,0.207707913,0.265224763,0.126484707
228,0.206543554,0.262901309,0.127238805
228.1,0.205364703,0.260566028,0.127949614
228.2,0.204171734,0.258219528,0.128616412
228.3,0.202965019,0.255862417,0.129238499
228.4,0.201744939,0.253495306,0.129815197
228.5,0.200511875,0.251118805,0.130345843
228.6,0.19926621,0.248733526,0.1308298
228.7,0.198008333,0.246340081,0.131266449
228.8,0.196738632,0.243939082,0.131655193
228.9,0.1954575,0.241531141,0.131995456
229,0.194165332,0.23911687,0.132286686
229.1,0.192862523,0.236696881,0.132528353
229.2,0.191549473,0.234271786,0.132719948
229.3,0.190226583,0.231842193,0.132860986
229.4,0.188894254,0.229408714,0.132951005
229.5,0.187552891,0.226971956,0.132989568
229.6,0.186202898,0.224532527,0.13297626
229.7,0.184844682,0.222091033,0.132910691
229.8,0.183478651,0.219648077,0.132792496
229.9,0.182105214,0.217204262,0.132621332
230,0.180724779,0.214760188,0.132396885
230.1,0.179337757,0.212316453,0.132118863
230.2,0.177944558,0.209873652,0.131787
230.3,0.176545593,0.207432379,0.131401056
230.4,0.175141274,0.204993223,0.130960817
230.5,0.173732011,0.202556772,0.130466092
230.6,0.172318216,0.200123611,0.129916721
230.7,0.170900299,0.197694319,0.129312567
230.8,0.16947867,0.195269474,0.128653519
230.9,0.168053741,0.192849649,0.127939495
231,0.166625918,0.190435416,0.127170437
231.1,0.165195612,0.188027339,0.126346315
231.2,0.163763228,0.185625979,0.125467126
231.3,0.162329173,0.183231895,0.124532895
231.4,0.160893852,0.180845639,0.123543671
231.5,0.159457669,0.178467759,0.122499533
231.6,0.158021024,0.176098798,0.121400587
231.7,0.156584317,0.173739294,0.120246964
231.8,0.155147947,0.171389781,0.119038825
231.9,0.15371231,0.169050786,0.117776356
232,0.152277799,0.166722831,0.116459771
232.1,0.150844805,0.164406432,0.115089314
232.2,0.149413718,0.162102101,0.113665251
232.3,0.147984925,0.159810342,0.112187881
232.4,0.146558807,0.157531654,0.110657527
232.5,0.145135747,0.155266529,0.109074538
232.6,0.143716122,0.153015453,0.107439294
232.7,0.142300306,0.150778906,0.1057522
232.8,0.14088867,0.14855736,0.104013687
232.9,0.139481582,0.146351282,0.102224214
233,0.138079407,0.14416113,0.100384269
233.1,0.136682504,0.141987356,0.098494362
233.2,0.13529123,0.139830405,0.096555034
233.3,0.133905938,0.137690715,0.094566849
233.4,0.132526976,0.135568716,0.092530401
233.5,0.131154689,0.133464829,0.090446306
233.6,0.129789417,0.13137947,0.08831521
233.7,0.128431495,0.129313045,0.086137781
233.8,0.127081254,0.127265954,0.083914716
233.9,0.125739021,0.125238586,0.081646734
234,0.124405116,0.123231326,0.079334583
234.1,0.123079858,0.121244548,0.076979032
234.2,0.121763556,0.119278617,0.074580878
234.3,0.120456517,0.117333891,0.07214094
234.4,0.119159044,0.11541072,0.069660063
234.5,0.117871431,0.113509444,0.067139115
234.6,0.116593969,0.111630395,0.064578987
234.7,0.115326942,0.109773896,0.061980594
234.8,0.114070631,0.107940261,0.059344874
234.9,0.112825308,0.106129795,0.056672789
235,0.111591241,0.104342794,0.05396532
235.1,0.110368693,0.102579545,0.051223474
235.2,0.109157917,0.100840327,0.048448276
235.3,0.107959166,0.099125406,0.045640776
235.4,0.10677268,0.097435044,0.042802041
235.5,0.105598699,0.095769489,0.039933161
235.6,0.104437453,0.094128982,0.037035247
235.7,0.103289166,0.092513753,0.034109427
235.8,0.102154057,0.090924025,0.031156851
235.9,0.101032336,0.089360008,0.028178686
236,0.099924209,0.087821905,0.025176119
236.1,0.098829874,0.086309909,0.022150354
236.2,0.097749523,0.084824202,0.019102613
236.3,0.096683339,0.083364956,0.016034136
236.4,0.095631501,0.081932336,0.012946178
236.5,0.09459418,0.080526494,0.009840012
236.6,0.09357154,0.079147575,0.006716925
236.7,0.092563737,0.077795711,0.003578222
236.8,0.091570922,0.076471028,0.00042522
236.9,0.090593237,0.075173638,-0.002740749
237,0.089630818,0.073903646,-0.005918338
237.1,0.088683793,0.072661146,-0.009106187
237.2,0.087752284,0.071446223,-0.012302924
237.3,0.086836405,0.070258951,-0.015507166
237.4,0.085936263,0.069099395,-0.018717516
237.5,0.085051957,0.067967608,-0.021932566
237.6,0.084183579,0.066863637,-0.025150899
237.7,0.083331215,0.065787516,-0.028371087
237.8,0.082494942,0.064739271,-0.031591692
237.9,0.081674831,0.063718916,-0.034811268
238,0.080870943,0.062726458,-0.038028362
238.1,0.080083336,0.061761891,-0.041241509
238.2,0.079312057,0.060825203,-0.044449242
238.3,0.078557146,0.059916369,-0.047650084
238.4,0.077818638,0.059035357,-0.050842552
238.5,0.077096559,0.058182123,-0.05402516
238.6,0.076390926,0.057356616,-0.057196415
238.7,0.075701753,0.056558773,-0.060354821
238.8,0.075029042,0.055788522,-0.063498877
238.9,0.074372791,0.055045784,-0.066627082
239,0.073732989,0.054330467,-0.069737929
239.1,0.073109619,0.053642473,-0.072829912
239.2,0.072502655,0.052981693,-0.075901522
239.3,0.071912065,0.052348009,-0.078951252
239.4,0.071337811,0.051741295,-0.081977591
239.5,0.070779846,0.051161413,-0.084979034
239.6,0.070238116,0.05060822,-0.087954072
239.7,0.06971256,0.050081562,-0.090901203
239.8,0.069203111,0.049581276,-0.093818924
239.9,0.068709695,0.049107192,-0.096705737
240,0.06823223,0.048659128,-0.099560148
240.1,0.067770627,0.048236898,-0.102380667
240.2,0.067324792,0.047840305,-0.105165808
240.3,0.066894622,0.047469144,-0.107914093
240.4,0.06648001,0.0471232,-0.11062405
240.5,0.066080839,0.046802254,-0.113294212
240.6,0.065696989,0.046506076,-0.115923123
240.7,0.06532833,0.046234429,-0.118509333
240.8,0.064974729,0.045987068,-0.121051401
240.9,0.064636044,0.04576374,-0.123547897
241,0.064312128,0.045564184,-0.1259974
241.1,0.064002827,0.045388135,-0.128398499
241.2,0.063707982,0.045235315,-0.130749797
241.3,0.063427428,0.045105444,-0.133049908
241.4,0.063160992,0.044998233,-0.135297457
241.5,0.062908498,0.044913384,-0.137491084
241.6,0.062669762,0.044850595,-0.139629443
241.7,0.062444596,0.044809558,-0.141711202
241.8,0.062232804,0.044789954,-0.143735043
241.9,0.062034189,0.044791463,-0.145699666
242,0.061848543,0.044813754,-0.147603786
242.1,0.061675657,0.044856494,-0.149446134
242.2,0.061515315,0.044919341,-0.151225459
242.3,0.061367297,0.045001949,-0.15294053
242.4,0.061231376,0.045103965,-0.154590132
242.5,0.061107323,0.045225031,-0.156173069
242.6,0.060994901,0.045364784,-0.157688168
242.7,0.060893872,0.045522856,-0.159134272
242.8,0.060803991,0.045698872,-0.160510248
242.9,0.06072501,0.045892454,-0.161814982
243,0.060656675,0.04610322,-0.163047384
243.1,0.060598729,0.04633078,-0.164206386
243.2,0.060550912,0.046574743,-0.16529094
243.3,0.060512958,0.046834711,-0.166300026
243.4,0.060484599,0.047110285,-0.167232644
243.5,0.060465562,0.047401059,-0.168087821
243.6,0.060455572,0.047706625,-0.168864608
243.7,0.060454349,0.04802657,-0.16956208
243.8,0.060461611,0.04836048,-0.17017934
243.9,0.060477073,0.048707934,-0.170715517
244,0.060500445,0.049068511,-0.171169766
244.1,0.060531437,0.049441786,-0.171541268
244.2,0.060569755,0.049827331,-0.171829234
244.3,0.060615101,0.050224716,-0.172032902
244.4,0.060667177,0.050633507,-0.172151538
244.5,0.060725682,0.05105327,-0.172184438
244.6,0.060790313,0.051483567,-0.172130926
244.7,0.060860763,0.05192396,-0.171990356
244.8,0.060936725,0.052374007,-0.171762112
244.9,0.061017891,0.052833265,-0.17144561
245,0.06110395,0.053301292,-0.171040293
245.1,0.06119459,0.053777641,-0.170545639
245.2,0.061289499,0.054261867,-0.169961155
245.3,0.06138836,0.054753523,-0.16928638
245.4,0.06149086,0.055252161,-0.168520886
245.5,0.061596681,0.055757332,-0.167664275
245.6,0.061705508,0.056268589,-0.166716184
245.7,0.061817023,0.056785482,-0.165676283
245.8,0.061930907,0.057307562,-0.164544272
245.9,0.062046844,0.057834382,-0.163319887
246,0.062164514,0.058365492,-0.162002898
246.1,0.0622836,0.058900446,-0.160593106
246.2,0.062403784,0.059438796,-0.159090348
246.3,0.062524749,0.059980095,-0.157494495
246.4,0.062646176,0.0605239,-0.155805453
246.5,0.062767751,0.061069766,-0.15402316
246.6,0.062889157,0.06161725,-0.15214759
246.7,0.06301008,0.062165913,-0.150178754
246.8,0.063130207,0.062715314,-0.148116695
246.9,0.063249224,0.063265016,-0.145961491
247,0.063366821,0.063814585,-0.143713259
247.1,0.063482689,0.064363587,-0.141372145
247.2,0.06359652,0.064911591,-0.138938336
247.3,0.063708007,0.065458171,-0.136412052
247.4,0.063816848,0.066002899,-0.133793549
247.5,0.063922739,0.066545355,-0.131083116
247.6,0.064025382,0.067085119,-0.128281081
247.7,0.064124479,0.067621775,-0.125387806
247.8,0.064219735,0.068154909,-0.122403689
247.9,0.064310859,0.068684114,-0.119329161
248,0.06439756,0.069208982,-0.116164692
248.1,0.064479553,0.069729113,-0.112910786
248.2,0.064556555,0.07024411,-0.10956798
248.3,0.064628284,0.070753577,-0.106136851
248.4,0.064694465,0.071257127,-0.102618006
248.5,0.064754824,0.071754375,-0.099012091
248.6,0.064809092,0.072244939,-0.095319785
248.7,0.064857002,0.072728445,-0.091541802
248.8,0.064898292,0.073204522,-0.087678891
248.9,0.064932705,0.073672804,-0.083731835
249,0.064959985,0.074132931,-0.079701453
249.1,0.064979884,0.074584548,-0.075588594
249.2,0.064992156,0.075027305,-0.071394146
249.3,0.064996559,0.075460857,-0.067119028
249.4,0.064992857,0.075884866,-0.062764192
249.5,0.064980819,0.076299,-0.058330625
249.6,0.064960218,0.07670293,-0.053819346
249.7,0.064930831,0.077096337,-0.049231406
249.8,0.064892441,0.077478906,-0.044567891
249.9,0.064844837,0.077850328,-0.039829915
250,0.064787812,0.078210302,-0.035018629
